"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of Cell Projection Organization (GO:0031345)","4/50",0.988400396342562,0.999996292850528,0,0,0.385865121404956,0.00450204421219408,"DPYSL5;SPRY3;SPRY2;FKBP4"
"Blood Vessel Endothelial Cell Migration (GO:0043534)","1/22",0.988512443012983,0.999996292850528,0,0,0.211458657537089,0.00244320362263681,"SRF"
"Negative Regulation Of Cell Communication (GO:0010648)","1/22",0.988512443012983,0.999996292850528,0,0,0.211458657537089,0.00244320362263681,"HSP90AB1"
"Oligosaccharide Biosynthetic Process (GO:0009312)","1/22",0.988512443012983,0.999996292850528,0,0,0.211458657537089,0.00244320362263681,"ST3GAL3"
"Platelet Dense Granule Organization (GO:0060155)","1/22",0.988512443012983,0.999996292850528,0,0,0.211458657537089,0.00244320362263681,"AP3S2"
"Positive Regulation Of Viral Life Cycle (GO:1903902)","1/22",0.988512443012983,0.999996292850528,0,0,0.211458657537089,0.00244320362263681,"VPS4A"
"Positive Regulation Of Protein Kinase Activity (GO:0045860)","17/145",0.98885625913877,0.999996292850528,0,0,0.588465450629103,0.00659451891942708,"MAP2K3;MAP2K2;HSP90AB1;CAB39;STRADB;PRKAG1;DAB2IP;ADRB2;RPTOR;STK11;GPRC5B;ALS2;ORC3;DOK7;CALM3;TAB2;MAPRE3"
"DNA Recombination (GO:0006310)","3/42",0.989306499692252,0.999996292850528,0,0,0.341395933766506,0.00367037727727892,"SUPV3L1;ENDOG;THAP9"
"Modulation By Host Of Symbiont Process (GO:0051851)","3/42",0.989306499692252,0.999996292850528,0,0,0.341395933766506,0.00367037727727892,"JUN;ROCK2;HPN"
"Response To Cytokine (GO:0034097)","14/125",0.989513465613342,0.999996292850528,0,0,0.558967275556508,0.00589258021299403,"HDAC4;IGBP1;CSF3;SLC22A5;ASAH2;SRF;AKAP6;HAX1;MAPKAPK3;MAPKAPK2;BCL2;MAP2K7;TRIM32;MAP4K3"
"intra-Golgi Vesicle-Mediated Transport (GO:0006891)","2/33",0.989631843858857,0.999996292850528,0,0,0.286394671400076,0.0029848854289641,"GABARAPL2;COG4"
"Negative Regulation Of Double-Strand Break Repair (GO:2000780)","2/33",0.989631843858857,0.999996292850528,0,0,0.286394671400076,0.0029848854289641,"HSF1;UBQLN4"
"Negative Regulation Of Endocytosis (GO:0045806)","2/33",0.989631843858857,0.999996292850528,0,0,0.286394671400076,0.0029848854289641,"DYSF;PACSIN3"
"Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)","2/33",0.989631843858857,0.999996292850528,0,0,0.286394671400076,0.0029848854289641,"RET;PTPN11"
"Mitotic Cytokinesis (GO:0000281)","5/59",0.989735630368042,0.999996292850528,0,0,0.410784967082677,0.0042382375628443,"ROCK2;EXOC4;EXOC3;EXOC6;KLHDC8B"
"Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)","5/59",0.989735630368042,0.999996292850528,0,0,0.410784967082677,0.0042382375628443,"OTUD4;CNOT7;PELI3;PADI2;GPS2"
"protein-DNA Complex Assembly (GO:0065004)","5/59",0.989735630368042,0.999996292850528,0,0,0.410784967082677,0.0042382375628443,"CHAF1B;CENPV;KAT6B;POLE3;NAP1L4"
"Transcription Preinitiation Complex Assembly (GO:0070897)","5/59",0.989735630368042,0.999996292850528,0,0,0.410784967082677,0.0042382375628443,"TAF6L;MED14;TAF8;MED9;TAF7"
"Cholesterol Metabolic Process (GO:0008203)","6/67",0.989866861576564,0.999996292850528,0,0,0.436306088418192,0.0044437025327262,"ACAA2;ABCA5;FDX1;OSBPL1A;GBA2;FDFT1"
"Regulation Of Neurogenesis (GO:0050767)","6/67",0.989866861576564,0.999996292850528,0,0,0.436306088418192,0.0044437025327262,"FXR1;HES6;BHLHE41;PRUNE1;NF2;TRIM32"
"tRNA Modification (GO:0006400)","6/67",0.989866861576564,0.999996292850528,0,0,0.436306088418192,0.0044437025327262,"DTWD2;OSGEPL1;THUMPD2;TRMT13;DUS1L;ELP5"
"RNA Modification (GO:0009451)","4/51",0.990002234708542,0.999996292850528,0,0,0.377632029134265,0.00379447630106214,"DTWD2;TSR3;ELP5;JMJD6"
"Metaphase Plate Congression (GO:0051310)","4/51",0.990002234708542,0.999996292850528,0,0,0.377632029134265,0.00379447630106214,"BOD1;CUL3;VPS4A;CHMP6"
"Receptor Internalization (GO:0031623)","4/51",0.990002234708542,0.999996292850528,0,0,0.377632029134265,0.00379447630106214,"CAV3;GRK4;NEDD4;RAMP1"
"Regulation Of Smoothened Signaling Pathway (GO:0008589)","4/51",0.990002234708542,0.999996292850528,0,0,0.377632029134265,0.00379447630106214,"FBXL17;FUZ;UCHL5;GAS8"
"Negative Regulation Of Cell Motility (GO:2000146)","15/133",0.990570771963623,0.999996292850528,0,0,0.563276681709928,0.00533646337086193,"DUSP3;LIMCH1;TPM1;NOG;TET1;MITF;FUZ;FOXO3;TMEFF2;BRMS1L;SPOCK3;DAG1;PIN1;NF2;AMH"
"Bile Acid And Bile Salt Transport (GO:0015721)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"ABCC2"
"Cholesterol Efflux (GO:0033344)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"ABCA5"
"Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"SH2B2"
"Negative Regulation Of Lymphocyte Activation (GO:0051250)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"DUSP3"
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"CARM1"
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"FOXO3"
"Protein N-linked Glycosylation Via Asparagine (GO:0018279)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"PSMD2"
"Protein Localization To Cell Junction (GO:1902414)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"STAU2"
"Regulation Of Cholesterol Metabolic Process (GO:0090181)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"ACADVL"
"Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"DAB2IP"
"Response To BMP (GO:0071772)","1/23",0.990624027710483,0.999996292850528,0,0,0.201834521687463,0.00190132224904595,"HJV"
"Regulation Of Neuron Projection Development (GO:0010975)","21/174",0.990731882152134,0.999996292850528,0,0,0.607875351674076,0.00566013047931149,"DDR1;RET;CAMK2B;GSK3A;MUSK;AVIL;TWF2;DAB2IP;NOL3;ARHGAP35;PAK1;LRRC7;RUFY3;RAPGEF1;CTNNA2;RTN4IP1;FKBP4;PDLIM5;CAMK2G;SCN1B;LZTS3"
"Negative Regulation Of BMP Signaling Pathway (GO:0030514)","3/43",0.990893305708278,0.999996292850528,0,0,0.332840599455041,0.00304496350307449,"NOG;UBE2D1;HIPK2"
"Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968)","3/43",0.990893305708278,0.999996292850528,0,0,0.332840599455041,0.00304496350307449,"MED14;PWWP2B;MED9"
"Response To Amyloid-Beta (GO:1904645)","3/43",0.990893305708278,0.999996292850528,0,0,0.332840599455041,0.00304496350307449,"CACNB1;CACNA2D1;ADRB2"
"Negative Regulation Of Peptidase Activity (GO:0010466)","5/60",0.991081562394795,0.999996292850528,0,0,0.403291365123426,0.00361286347954208,"UBXN1;SPOCK3;PARK7;GAPDH;SERPINA5"
"Positive Regulation Of Neuron Death (GO:1901216)","2/34",0.991312184542726,0.999996292850528,0,0,0.277427812585127,0.00242077254380843,"MAPT;FOXO3"
"Regulation Of T Cell Receptor Signaling Pathway (GO:0050856)","2/34",0.991312184542726,0.999996292850528,0,0,0.277427812585127,0.00242077254380843,"DUSP3;PHPT1"
"Response To Estrogen (GO:0043627)","2/34",0.991312184542726,0.999996292850528,0,0,0.277427812585127,0.00242077254380843,"CITED4;PELP1"
"Semaphorin-Plexin Signaling Pathway (GO:0071526)","2/34",0.991312184542726,0.999996292850528,0,0,0.277427812585127,0.00242077254380843,"SEMA6C;SEMA4D"
"Smoothened Signaling Pathway (GO:0007224)","2/34",0.991312184542726,0.999996292850528,0,0,0.277427812585127,0.00242077254380843,"MAP3K10;HIPK2"
"Superoxide Metabolic Process (GO:0006801)","2/34",0.991312184542726,0.999996292850528,0,0,0.277427812585127,0.00242077254380843,"PRDX2;SOD1"
"Arachidonic Acid Metabolic Process (GO:0019369)","4/52",0.991391162890377,0.999996292850528,0,0,0.369741982374852,0.00319682881721792,"CYP2J2;FAAH;PTGES2;PLA2G4C"
"Icosanoid Metabolic Process (GO:0006690)","4/52",0.991391162890377,0.999996292850528,0,0,0.369741982374852,0.00319682881721792,"CYP2J2;FAAH;PLA2G4C;MAPKAPK2"
"Negative Regulation Of Response To Stimulus (GO:0048585)","4/52",0.991391162890377,0.999996292850528,0,0,0.369741982374852,0.00319682881721792,"GGT7;DDAH1;AQP11;MAP2K5"
"Negative Regulation Of DNA-templated Transcription (GO:0045892)","160/1025",0.992232696298455,0.999996292850528,0,0,0.814125568285592,0.0063482469620398,"NDUFA13;RORC;UBE2D1;PHB2;IKZF4;RPS6KA5;SCMH1;MAEL;CAPN3;KAT8;HOXA7;MAF1;MYOZ1;MYOZ2;MEF2A;MEF2C;TLE2;MLIP;TLE1;SFMBT1;USP2;ZNF10;MED9;MITF;FOXP2;THAP7;BIN1;KAT6B;ZNF556;ZFPM2;ZNF554;PPID;ATF4;URI1;CTBP1;RTF1;FOXO3;ZNF25;PRDX5;ZNF703;SMYD2;ZNF425;DMAP1;MAP2K5;ZBTB18;HEXIM2;ZBTB17;CBX7;HSPA8;JUN;SMAD3;MTERF3;ZBTB16;CBX1;IRF2BP1;RITA1;NR1D2;FOXN3;NR2F6;POU6F1;THAP11;FAM220A;MLXIPL;CNOT7;SP2;BCL6;COPS2;MAFG;MAP3K10;ZNF778;GTF2IRD1;ZNF777;RCOR3;CPEB3;RCOR2;EZH1;ZNF512B;ZNF253;MESP1;THRB;THRA;BHLHE41;AKR1B1;OTUD7B;ZC3H8;N4BP2L2;TRO;BCL7A;SIX4;VPS72;HJV;C1QBP;MLX;ZNF248;ANKRD2;YAF2;ZNF641;NKX3-1;USP47;ZHX2;PARP1;DNMT3A;NOG;EN1;TET1;PROX1;OXSR1;DUSP26;SIRT2;PPM1A;GCFC2;MYH2;ZEB1;TFDP2;CRY2;PPARA;CRYAB;PRKN;HDAC4;HDAC5;CEBPB;NFIX;SATB1;CIPC;SRF;FOXK2;GPS2;MOSPD1;CXXC5;HDAC9;CIART;RXRA;MTA1;DNAJB4;HSF1;ATOH8;NRIP1;HSF4;SAP18;LINC-PINT;APBB1;E2F6;BEND5;E2F8;MBD3;IGBP1;SEMA4D;CNBP;DAB2IP;WWP1;ACVR2B;PEX14;PER1;PER3;NMNAT1;BRMS1L;NFIC;DNAJA3;ZNF219;TAF7"
"Extracellular Matrix Disassembly (GO:0022617)","3/44",0.992251471895838,0.999996292850528,0,0,0.324702598524623,0.00252576537855452,"HPN;KLK4;WASHC1"
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)","3/44",0.992251471895838,0.999996292850528,0,0,0.324702598524623,0.00252576537855452,"MEF2C;LRP3;ACVR2B"
"Regulation Of B Cell Proliferation (GO:0030888)","3/44",0.992251471895838,0.999996292850528,0,0,0.324702598524623,0.00252576537855452,"MEF2C;BCL2;AMH"
"Synaptic Vesicle Recycling (GO:0036465)","3/44",0.992251471895838,0.999996292850528,0,0,0.324702598524623,0.00252576537855452,"RAB3A;AP3S2;SNCB"
"Regulation Of Apoptotic Process (GO:0042981)","106/705",0.99231403562292,0.999996292850528,0,0,0.780278129187371,0.00602035577685327,"MTCH2;ZFAND6;ARAF;PARK7;PHB2;FAM162A;AKT2;RUVBL2;CAPN3;MEF2C;ACTN3;ACTN2;DAPK2;SCRIB;FBXO10;BIN1;PPIF;VDAC1;ALPK2;RAF1;SQSTM1;RNF122;PPID;ATF4;MAPKAP1;GLO1;HPN;PSEN2;OMA1;FOXO3;HIGD1A;RTN4;PRDX3;PRDX2;PRDX5;UBB;BAG3;BAG1;MAP3K20;DMAP1;HSPA9;MOAP1;JUN;CRADD;FZD9;OSGIN1;GADD45G;HIGD2A;MLLT11;COPS5;BCL6;GDNF;BCL2;MAP3K10;NF2;AVEN;FAF1;HSPB1;ETFA;TRIAP1;RNF157;AIFM1;OPA1;SIX4;VPS72;C1QBP;ANKRD1;MLST8;MYO18A;AMH;DNM1L;TOMM70;USP47;TSC22D1;UTP11;OXSR1;SUPV3L1;RNF144B;HAX1;PAX7;AKT1S1;NAA35;CRYAB;FXN;PRKN;PRKAA2;NOL3;PTPA;FRZB;ERBB4;SAP18;APBB1;LCMT1;SEMA4D;BNIP3;DAB2IP;HIPK3;MTOR;SOD1;RSL1D1;SH3RF2;PINK1;DNAJA3;NEURL1;SPRY2;TPT1"
"Dicarboxylic Acid Transport (GO:0006835)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"SLC1A7"
"Iron Ion Transport (GO:0006826)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"LMTK2"
"Mononuclear Cell Differentiation (GO:1903131)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"THOC5"
"Negative Regulation Of Ossification (GO:0030279)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"MEF2C"
"Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"RRM2B"
"Positive Regulation Of Interleukin-17 Production (GO:0032740)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"PRKCQ"
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"SH2D1B"
"Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"ATF4"
"Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"MAP2K5"
"Secondary Alcohol Biosynthetic Process (GO:1902653)","1/24",0.992347471276631,0.999996292850528,0,0,0.193047267216065,0.00148298130076147,"FDFT1"
"Regulation Of MAP Kinase Activity (GO:0043405)","12/114",0.992440995397882,0.999996292850528,0,0,0.521394026061668,0.00395619118533042,"FGF16;MEF2C;CAV3;EGF;DAB2IP;NEK10;SPRY3;SPRY2;TPD52L1;PPEF2;HRAS;MAP2K5"
"Chloride Transport (GO:0006821)","7/77",0.992450226957271,0.999996292850528,0,0,0.443453355155483,0.00336067437435081,"CLCN4;FXYD1;SLC26A9;SLC6A1;ANO5;SLC1A7;CLCN1"
"Monoatomic Cation Homeostasis (GO:0055080)","7/77",0.992450226957271,0.999996292850528,0,0,0.443453355155483,0.00336067437435081,"JPH2;HJV;CIB2;COX11;ANK3;CNNM4;CUTC"
"Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)","7/77",0.992450226957271,0.999996292850528,0,0,0.443453355155483,0.00336067437435081,"ROCK2;COL4A3;DAB2IP;SPRY2;FOXO4;SYNJ2BP;AMOT"
"Positive Regulation Of Synaptic Transmission (GO:0050806)","7/77",0.992450226957271,0.999996292850528,0,0,0.443453355155483,0.00336067437435081,"LGI1;SLC8A3;NOL3;ZDHHC2;SQSTM1;RAPSN;CRHR2"
"Cellular Response To Alcohol (GO:0097306)","4/53",0.992594020419858,0.999996292850528,0,0,0.362173978340314,0.00269223475707413,"OSBPL7;MYL1;KLF9;ADCY2"
"Negative Regulation Of Viral Genome Replication (GO:0045071)","4/53",0.992594020419858,0.999996292850528,0,0,0.362173978340314,0.00269223475707413,"MAVS;TNIP1;BANF1;PROX1"
"Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)","4/53",0.992594020419858,0.999996292850528,0,0,0.362173978340314,0.00269223475707413,"HSP90AB1;CDC37;CCNG1;MNAT1"
"Spermatid Development (GO:0007286)","4/53",0.992594020419858,0.999996292850528,0,0,0.362173978340314,0.00269223475707413,"FXR1;CCDC63;EIF4G3;CCDC62"
"Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)","145/938",0.992667430122891,0.999996292850528,0,0,0.805099467277453,0.00592519821272554,"CSF3;PWWP2B;FHOD1;NRL;PARK7;ABRA;DCAF6;HOXA10;CHCHD2;RPS6KA5;RUVBL2;PITX2;HOXA7;IER5;MEF2A;LMO1;MEF2C;MLIP;PTOV1;MED9;MITF;LMO7;JMJD6;ZSCAN21;FIZ1;ZFPM2;SQSTM1;ATF4;CASZ1;FOXO4;FOXO3;PCBP1;DVL1;ZBED1;DVL3;CAMTA2;RPRD1B;PPARGC1A;MAP2K5;ZBTB18;ESRRA;ZBTB17;STAT5B;AKIRIN2;JUN;SMAD3;SS18L1;ANKRD23;ESRRB;NR1D2;ESRRG;PBX1;BMP5;MLXIPL;MAVS;COPS5;GDNF;MYF6;PIN1;NFE2L1;MESP1;RNF10;CALCOCO1;SETD3;THRB;THRA;AKR1B1;SIX1;TRIAP1;YBX1;PKD1;HOXC10;IKBKB;MED14;PPP3CB;CSRP3;DBP;HJV;MLX;NOS1;TEAD1;HRAS;NKX3-1;PELP1;MYOG;NCOA1;TCF15;PARP1;TFEB;PAX3;TET1;VEZF1;PROX1;OXSR1;SIRT2;RGMA;KAT2B;HAX1;TFDP2;THRAP3;MYOD1;PPARA;RHOQ;PRKN;HDAC4;HDAC5;CEBPB;NFIX;SRF;CEBPG;FOXK2;GPS2;MOSPD1;BARX2;RXRB;RXRA;HSF2;HSF1;ATOH8;NRIP1;SHOX;APBB1;MEF2D;RXRG;E2F8;TBX1;MLXIP;MCRS1;CNBP;DAB2IP;ZNF76;USF3;USF2;HIPK2;PER1;PSMC3;TNIP1;PRKRA;NFIC;KANSL3;TAF8;TAF7;LPIN1;PFKM;CCDC62"
"Macrophage Activation (GO:0042116)","2/35",0.992725125328081,0.999996292850528,0,0,0.269004399758963,0.00196412637512527,"DYSF;MAPT"
"Regulation Of Postsynaptic Membrane Potential (GO:0060078)","2/35",0.992725125328081,0.999996292850528,0,0,0.269004399758963,0.00196412637512527,"GSK3A;MEF2C"
"Golgi Vesicle Transport (GO:0048193)","24/197",0.9928487269418,0.999996292850528,0,0,0.614145612781711,0.00440770216726487,"GABARAPL2;LMAN2L;STX17;SAR1B;COG4;CUL3;RAB1B;ATL2;USO1;MIA2;TRAPPC9;USE1;GOLGA4;VPS51;VAPB;RAB12;SGSM2;MYO18A;KIF1C;PICK1;YIPF7;PREB;TMED1;WHAMM"
"Positive Regulation Of Transferase Activity (GO:0051347)","16/143",0.993051080315054,0.999996292850528,0,0,0.558092666636523,0.0038916783118257,"DDR1;RET;GSK3A;HSP90AB1;MUSK;DCUN1D2;CSRP3;PINK1;TNIP1;ERBB4;HNRNPA2B1;PIN1;PRKCQ;MAP2K7;FGFR4;ROS1"
"Regulation Of Endothelial Cell Proliferation (GO:0001936)","9/93",0.993194545473443,0.999996292850528,0,0,0.474978555832813,0.00324349425022741,"ATP5IF1;FGF16;PDCL3;ATP5F1A;EGF;ATOH8;VEGFB;PROX1;SYNJ2BP"
"Sensory Organ Development (GO:0007423)","6/70",0.993229662537961,0.999996292850528,0,0,0.415777542950641,0.00282452659981498,"NTF4;SIX4;POLR2D;FREM2;PBX1;HIPK2"
"Sulfur Compound Biosynthetic Process (GO:0044272)","6/70",0.993229662537961,0.999996292850528,0,0,0.415777542950641,0.00282452659981498,"MPST;GGT7;EXTL1;B4GAT1;LIAS;ST3GAL3"
"Protein Lipidation (GO:0006497)","5/62",0.993286056498057,0.999996292850528,0,0,0.389092961411162,0.00262115718992075,"TP53INP2;PIGZ;ZDHHC7;WIPI1;ZDHHC2"
"Response To Tumor Necrosis Factor (GO:0034612)","11/108",0.993400011502828,0.999996292850528,0,0,0.502598433620297,0.00332813884076063,"IKBKB;IGBP1;SLC22A5;ZFAND6;ANKRD1;DAB2IP;MAP2K7;YBX3;TRIM32;MAP4K3;NKX3-1"
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)","3/45",0.993412641603197,0.999996292850528,0,0,0.316952121448034,0.00209478436631751,"DGKD;EGF;PTPN11"
"Natural Killer Cell Activation (GO:0030101)","3/45",0.993412641603197,0.999996292850528,0,0,0.316952121448034,0.00209478436631751,"BAG6;KAT7;PBX1"
"Positive Regulation Of Cell Differentiation (GO:0045597)","37/283",0.993442771714005,0.999996292850528,0,0,0.665205443308558,0.00437626777452558,"CSF3;MTCH2;CEBPB;PKDCC;HSP90AB1;SMARCD3;SRF;AKR1B1;LRP3;MAPK9;FRZB;GPC1;ZNF703;DPF3;SMYD1;HIF1AN;SOX6;MYOG;MEF2C;SMAD3;TCF15;PHF10;ZBTB16;ADRA2B;ACVR2B;MAPK12;MTOR;GPRC5B;ZEB1;GDNF;MYOD1;CARM1;MYF6;ASB4;RBM24;TRIM32;MYF5"
"Positive Regulation Of Cellular Process (GO:0048522)","87/594",0.993580077667038,0.999996292850528,0,0,0.757020233188237,0.0048756786407085,"N6AMT1;RNF10;CSF3;HSP90AB1;IRS1;FAF1;AKR1B1;HOXC10;CRKL;RPTOR;BCL7A;AKT2;C1QBP;BCL7B;MLST8;DPF3;AMH;IER5;TEAD1;HRAS;NKX3-1;USP47;CSNK2A1;TSC22D1;PRMT1;IL11RA;SLC30A2;TPM1;DHPS;TBC1D8;RAD23A;PROX1;DUSP26;SIRT2;SUPV3L1;MYL1;PARD3;PFDN1;MAPT;PHPT1;FXN;HDGFL2;HDAC4;CTF1;PRKAA2;SMARCD3;MAPKAP1;CUL3;SRF;HPN;COX17;AKAP6;MTLN;TBRG4;PRDX3;PAK1;ERBB4;ZNF703;S100A13;RPRD1B;MARK4;PRODH;TBX1;LGI1;PHF10;EGF;CNBP;NRDC;KLHL22;MTOR;BMP5;MLXIPL;GDF9;FGF16;CNOT7;GDNF;DNAJA2;BCL2;SAA1;AQP11;ECHDC3;FAM98A;FGFR4;SLC25A33;TRIM32;EIF4G1;RNF187"
"Negative Regulation Of Angiogenesis (GO:0016525)","8/86",0.993630740291997,0.999996292850528,0,0,0.454724175324448,0.0029055192252864,"ROCK2;COL4A3;DAB2IP;SPRY2;FOXO4;SYNJ2BP;EPN1;AMOT"
"Mesenchymal Cell Differentiation (GO:0048762)","4/54",0.993634520501812,0.999996292850528,0,0,0.354908694467157,0.00226638500916994,"MEF2C;ROCK2;NOG;FBXL17"
"Nucleosome Assembly (GO:0006334)","4/54",0.993634520501812,0.999996292850528,0,0,0.354908694467157,0.00226638500916994,"CHAF1B;KAT6B;POLE3;NAP1L4"
"Peptidyl-Tyrosine Modification (GO:0018212)","4/54",0.993634520501812,0.999996292850528,0,0,0.354908694467157,0.00226638500916994,"PKDCC;ERBB4;DYRK1A;FGFR4"
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)","4/54",0.993634520501812,0.999996292850528,0,0,0.354908694467157,0.00226638500916994,"MSTN;C1QBP;VEGFB;PRSS56"
"Hemopoiesis (GO:0030097)","10/101",0.993644656318015,0.999996292850528,0,0,0.487080487080487,0.00310544245909362,"PRDX3;CEBPB;PINK1;ZBTB16;GLRX5;MKNK2;SBDS;ARIH2;KAT8;ATF4"
"Visual Perception (GO:0007601)","10/101",0.993644656318015,0.999996292850528,0,0,0.487080487080487,0.00310544245909362,"BBS2;DNAJC19;OPA1;RGS9BP;PRPH2;PRKRA;OPA3;EYA4;RABGGTB;GPR179"
"Carbohydrate Biosynthetic Process (GO:0016051)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"ST3GAL3"
"Cardiac Conduction System Development (GO:0003161)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"SCN5A"
"Cholesterol Biosynthetic Process (GO:0006695)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"FDFT1"
"Mismatch Repair (GO:0006298)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"MLH1"
"Negative Regulation Of Intracellular Protein Transport (GO:0090317)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"PARK7"
"Negative Regulation Of Protein Localization To Membrane (GO:1905476)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"RHOQ"
"Negative Regulation Of Protein Transport (GO:0051224)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"PKDCC"
"Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"PARP1"
"Negative Regulation Of Transposition (GO:0010529)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"ZNF91"
"Organophosphate Ester Transport (GO:0015748)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"TRIAP1"
"Osteoclast Differentiation (GO:0030316)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"GLO1"
"Positive Regulation Of T Cell Migration (GO:2000406)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"OXSR1"
"Regulation Of Keratinocyte Proliferation (GO:0010837)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"KLF9"
"Regulation Of Lysosomal Lumen pH (GO:0035751)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"ATP6V1D"
"Secretory Granule Organization (GO:0033363)","1/25",0.993754102772096,0.999996292850528,0,0,0.184992283950617,0.00115906627780104,"AP3S2"
"Organonitrogen Compound Biosynthetic Process (GO:1901566)","13/123",0.993812109350397,0.999996292850528,0,0,0.523648782911078,0.00325034821063327,"HACD1;MOCS2;ALAS1;PCYT1A;PLA2G4C;GDF1;GPHN;B4GAT1;TNIP1;DMD;LARGE1;INHA;BCAT2"
