"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"FAXDC2","FAXDC2",-1.23796761176313,3.45259914004084e-08,5.52430956148506e-09,1466.05500314333,-5.83055569687757
"NLGN1","NLGN1",-2.08288957995926,3.45786959672115e-08,5.53368732151036e-09,65.2388172778315,-5.83027268568778
"PLEKHH3","PLEKHH3",-0.717701140801526,3.45949039942051e-08,5.53722636132281e-09,781.018463195169,-5.83016600234541
"FBXW2","FBXW2",-0.251906530633511,3.46887721249417e-08,5.55319860870607e-09,2706.58396186166,-5.82968534730469
"DCTN2","DCTN2",0.340708636868465,3.47906861989525e-08,5.57046425109598e-09,4495.58083391675,5.82916728032531
"LRRC1","LRRC1",-0.949217286788689,3.48582049694969e-08,5.58222736485209e-09,387.589354440963,-5.82881521427971
"SSH3","SSH3",-0.502518986743458,3.48654223590015e-08,5.58433579793072e-09,819.304989456916,-5.82875218587109
"TMEM192","TMEM192",-0.350778991174884,3.49344619492558e-08,5.5963482720426e-09,944.797944371006,-5.82839353226975
"KMT2A","KMT2A",-0.478191808074887,3.49433246839654e-08,5.59872280517973e-09,2219.37278599574,-5.82832272505703
"LTA4H","LTA4H",0.896595250950486,3.49841637563987e-08,5.60622203970814e-09,5610.34240276243,5.82809929387327
"FHL1","FHL1",-1.57771135942791,3.50295073606144e-08,5.61444548149852e-09,25030.3078152684,-5.82785461974226
"TTC33","TTC33",-0.488286365563546,3.50418677387868e-08,5.61738402752704e-09,532.136497842327,-5.82776727298535
"ARL11","ARL11",1.05533015471112,3.51251080576098e-08,5.63168758933452e-09,435.111772547344,5.8273427408052
"KLRK1","KLRK1",1.05580884746413,3.52098269591038e-08,5.64719484821824e-09,290.070164002019,5.82688366613468
"LINC00654","LINC00654",-0.675366960433382,3.52098269591038e-08,5.64671438786086e-09,254.595283349859,-5.82689787119487
"LMNB2","LMNB2",-0.536264955128092,3.52580650412142e-08,5.65589496589984e-09,1967.10498747453,-5.82662664583212
