"Fibroid","Myeloid","Lymphoid","IFN_high","Vascular","Muscle","sample_id","cluster_bio"
-1.32096430102846,-1.28340881487028,-1.0097010350915,-1.39822335692094,-0.554817662824213,0.10273566946242,"STRAPPAT00048-baseline","Fibroid"
0.502101219514063,-0.639148123001457,-0.396170934146786,-0.280362579832977,-0.0542565926885536,-0.189258071793207,"STRAPPAT00047-baseline","Vascular"
-0.186318530354729,0.203280994101426,0.36463224031816,-0.706753989987724,-0.63889841561531,-0.156242780081678,"STRAPPAT00046-baseline","IFN-high"
-0.131738984581494,2.35424467307782,2.26588026664151,1.91155241480119,-1.68558841188578,-0.153740367198863,"STRAPPAT00052-baseline","Lymphoid"
0.318858864294149,-0.0945837874671574,-0.245237006961953,-1.30835784044746,-0.224951255553639,4.99224476798756,"STRAPPAT00051-baseline","Myeloid"
-0.675737694581823,-1.12188965988993,-1.19478097925541,-1.33487138594124,0.133949150573689,-0.0385821393605609,"STRAPPAT00061-baseline","Fibroid"
-0.558254829184993,0.0281703013304899,-0.522292383146336,-1.35021763799804,1.06615608338034,-0.273350964232832,"STRAPPAT00060-baseline","Vascular"
0.263389699918624,-1.1236236427339,-1.09624092053791,0.93885950227905,1.45218205199428,-0.152299276066696,"STRAPPAT00059-baseline","Vascular"
0.639567339410661,-0.358268225463226,-0.331246487849224,-0.133389102600729,1.02094034881496,-0.156969628430376,"STRAPPAT00058-baseline","Vascular"
-0.426069831911198,-1.76188102247045,-1.76357449693513,-1.47442693638814,1.25511159977046,0.0423905537855895,"STRAPPAT00057-baseline","Fibroid"
0.00387601119705901,-0.614848674419953,-0.98913244293193,-1.48124029931547,1.01513021857654,-0.173141602251424,"STRAPPAT00128-baseline","Vascular"
0.0547507910735908,-0.0358812661536295,-0.322817754143119,-0.572169111910713,1.56867831792773,-0.214139846956694,"STRAPPAT00056-baseline","Vascular"
-1.10133324148391,-1.53650653848761,-1.08850657571547,-1.17351327804559,0.282097220887482,-0.0980036227134691,"STRAPPAT00054-baseline","Fibroid"
-0.290301152728911,-0.196392796146227,-0.549680184396336,0.11561122549964,-0.790530041424905,-0.254644755326324,"STRAPPAT00067-baseline","IFN-high"
0.0299319473780069,-0.399404383298422,-0.609385146342785,-0.663003508865665,-1.0136996696842,-0.144245559301158,"STRAPPAT00066-baseline","IFN-high"
-0.352007246107694,0.298321042337482,-0.248622995363688,0.207116962188104,-2.01478239625819,-0.218794719686272,"STRAPPAT00065-baseline","IFN-high"
-0.162759009060798,0.019748174585121,-0.507836250150685,-0.138231948601942,-1.50479812472879,-0.167374075572242,"STRAPPAT00064-baseline","IFN-high"
0.130068074715599,0.00190852916810521,-0.491214618020135,-1.1135452367686,0.277520218873123,-0.174882671707986,"STRAPPAT00063-baseline","Vascular"
0.515858365440105,0.581825599510313,1.04451478482606,0.704328366803388,-0.686172697875192,-0.261500298064223,"STRAPPAT00077-baseline","Lymphoid"
